newsSource|publishDate|headlineText
The Daily Mail|2018 10 22|President Trump dodges questions on transgender ban and declares that he wants to 'protect our country' when asked about policy that would define gender based on sex organs at birth
The Daily Mail|2018 10 23|University will offer paid leave to transgender staff undergoing gender reassignment - as it’s revealed gender could be removed from birth certificates 
The Daily Mail|2018 10 23|Australian state on the verge of abolishing gender from birth certificates – so transgender people don't have to 'out themselves' when they apply for jobs
The Daily Mail|2018 10 23|Transgender charities hit out at Caitlyn Jenner-themed Halloween costume with wig and shorts saying it mocks those born in the wrong body
The Daily Mail|2018 10 23|Identical twins, 23, who were born female are now brothers after BOTH coming out as transgender - and they're going through the transition process together
The Daily Mail|2018 10 26|University dropout found guilty of murdering transgender woman after drugs binge
The Daily Mail|2018 10 31|US Marshals are seeking transgender woman accused of keeping her two 'feral' daughters, ages 5 and 6, locked in a closet in dirty diapers and they don't know how to talk
The Daily Mail|2018 10 31|'They understand what I am going through': Three pre-teen transgender girls form a heartwarming friendship after being brought together by their gender dysphoria
The Daily Mail|2018 11 01|The Latest: Anchorage official responds to transgender case
The Daily Mail|2018 11 01|Anchorage shelter seeks to exclude transgender people
The Daily Mail|2018 11 03|'I learned lot of my make-up tips at a transsexual club!' Nicole Kidman, 51, reflects on her party-going teenage years and the skills she learned along the way
The Daily Mail|2018 11 06|Massachusetts backs transgender rights; Michigan OKs pot use
The Daily Mail|2018 11 06|'I lost a daughter and gained a son and vice versa': Family whose children are BOTH transgender share their journey as their daughter enters a local pageant - following in the footsteps of her big brother, who took the stage while living as a girl
The Daily Mail|2018 11 09|Sickening moment a transgender girl gang and their mother-of-four friend, 22, batter a man at a central London station, kicking and stamping on him in 'heinous attack' after a 'minor row' 
The Daily Mail|2018 11 10|Victoria's Secret boss apologizes for saying transgender models aren't cast in their show because it's based on 'fantasy' and claims they WOULD but none have been good enough
The Daily Mail|2018 11 10|Transsexual dominatrix with 95G breasts spends £87,000 to turn herself into a human sex doll – but is STILL not happy with her looks despite 20 surgeries 
The Daily Mail|2018 11 11|Activists call for movement on transgender rights law
The Daily Mail|2018 11 15|'If I have to go through puberty, I don't think I'll make it': Emotional short film shows the struggles transgender teens face - including being bullied and not knowing which toilet to use at school
The Daily Mail|2018 11 18|Transgender prisoner who molested female inmates at a women's jail is now locked up with Britain's most dangerous men in 'Monster Mansion'
The Daily Mail|2018 11 20|Transgender bill passes Tas lower house
The Daily Mail|2018 11 20|State votes to make it optional to put a baby's sex on the birth certificate and allow a person from the age of 16 to change their official gender in radical changes to transgender law 
The Daily Mail|2018 11 20|Transgender reforms pass Tas lower house
The Daily Mail|2018 11 23|Government asks high court to hear transgender military case
The Daily Mail|2018 11 26|Nico Tortorella's spouse Bethany comes under brutal attack from 'nasty internet trolls' after the Younger star discussed their polyamorous, non-binary marriage in a TV interview
The Daily Mail|2018 11 28|REVEALED: Private autopsy shows Honduran transgender migrant was abused in an ICE detention center in New Mexico and received ‘inadequate medical care’ from staff before she died of HIV complications 
The Daily Mail|2018 11 28|President signs transgender identity law in Chile
The Daily Mail|2018 11 28|Kidnap fear in India as only transgender political candidate goes missing
The Daily Mail|2018 11 29|Transgender performer, 26, sues Chicago city over the definition of a 'female breast' after she was barred from appearing naked in her show
The Daily Mail|2018 11 29|Spanish beauty queen set to become the first transgender Miss Universe contestant opens up about her dreams of motherhood
The Daily Mail|2018 11 30|Transgender people will be able to change their sex without surgery after NT parliament passes new bill 
The Daily Mail|2018 12 01|Gollum actor Andy Serkis defends Scarlett Johansson over transgender role controversy
The Daily Mail|2018 12 01|Transgender soldier sues feminist reporter for refusing to call her a woman in a string of Facebook posts
The Daily Mail|2018 12 03|British Vogue names Celebrity Island star Paris Lees as its FIRST transgender columnist - winning praise from delighted fans
The Daily Mail|2018 12 04|Transgender teen, who stabbed her parents to death then blamed the massacre on her gender identity issues, is sentenced to 40 years in prison after her brother told the court that she should be shown no leniency
The Daily Mail|2018 12 04|University buckles to pressure and reviews plan to name lecture theatre in honour of BBC's Jenni Murray after protesters complained that she said transgender women 'aren't real women'
The Daily Mail|2018 12 05|Women's rights expert who says sex and gender should be different in eye of the law 'has been threatened with rape and murder and forced to hide behind trees to avoid transgender activists who also drenched her office door in URINE'
The Daily Mail|2018 12 05|Spanish transgender beauty queen says winning this year's Miss Universe contest would be 'a victory for human rights' as some bookmakers make her the favorite 
The Daily Mail|2018 12 07|'Besotted' teenager who helped her boyfriend, 24, clean up after he tortured and killed his transgender lover in a hotel sex and drugs binge is spared jail 
The Daily Mail|2018 12 09|How it could be ILLEGAL to say 'he' or 'she': Failing to use transgender terms could land Australians in court under proposed laws
The Daily Mail|2018 12 09|Transgender boxer becomes the first to compete as a professional in US history and defeats his Mexican opponent 
The Daily Mail|2018 12 11|Rose McGowan looks fierce in a chic striped blazer as she puts on a loved-up display with non-binary partner Rain Dove at her new film's premiere
The Daily Mail|2018 12 11|What CAN I joke about? Comedian cancels university show after students force him to sign 'behaviour contract' banning sexism, classism, ageism, ableism, transphobia... plus SEVEN other ‘isms’
The Daily Mail|2018 12 11|Church of England gives guidance to parishes on holding 'sensitive' services to anoint transgender people and mark transition by using their new name
The Daily Mail|2018 12 12|'We're sending a message to the world that trans people are welcome here':  San Francisco community becomes the first recognized transgender district in the world
The Daily Mail|2018 12 12|Transgender, indigenous contestants in historic Miss Universe pageant
The Daily Mail|2018 12 14|Judge orders Idaho to give gender surgery to transgender child abuser inmate who previously tried to castrate herself with a razor
The Daily Mail|2018 12 14|Trans-cending beauty: Spanish stunner breaks down barriers as the first ever transgender Miss Universe contestant 
The Daily Mail|2018 12 17|World’s first transgender Miss Universe contestant Angela Ponce shows off her VERY lavish jet set lifestyle on Instagram - and she even appeared on an episode of First Dates 
The Daily Mail|2018 12 17|Death of transgender woman in Malaysia sparks fears of rising hate crime
The Daily Mail|2018 12 18|India's transgender community says new bill violates their rights
The Daily Mail|2018 12 18|"'You freak me out!' West Virginia assistant principal 'told transgender male student, 15, he ""shouldn't be here"" and even challenged him to use the urinals to prove he could use the boys' bathroom'"
The Daily Mail|2018 12 20|Transgender LGBTQ woman creates Ladders to Get Over Trump's Wall GoFundMe
The Daily Mail|2018 12 20|Transgender sex worker has WA sentence cut
